id,text 
1624317376056504320,"b'#Askim Brannvesenet bist\xc3\xa5r p\xc3\xa5 trafikkuhell E18 Askimporten, retning Oslo.'"
1624317316598218753,"b'Ute etter en podkast p\xc3\xa5 \xc3\xb8ret i helgen? H\xc3\xb8r Bergens klimabyr\xc3\xa5d @fjeldstadingrid snakke om hvordan Oslo, Bergen, Trondheim og Stavanger kan og b\xc3\xb8r g\xc3\xa5 foran i klimaomstillingen \xf0\x9f\x8c\x8e\xf0\x9f\x8e\xa7 @energiogklima https://t.co/PskiOWZX91'"
1624316961478803456,"b'@Benjarsen Frode Johnsen scorte tre m\xc3\xa5l i 4-1 seieren i sesongavslutningen mot Lyn hjemme p\xc3\xa5 Lerkendal. Vinner serien p\xc3\xa5 m\xc3\xa5lforskjell med ett m\xc3\xa5l. 10 \xc3\xa5r gammel kj\xc3\xb8pte jeg min f\xc3\xb8rste RBK-drakt p\xc3\xa5 Fotballshop, Oslo City. 9eren til Frode Johnsen p\xc3\xa5 ryggen. For et deilig minne! https://t.co/LeuxCj2Xif'"
1624313475978731521,b'#Oslo #Bygd\xc3\xb8y Politi og brannvesenet er p\xc3\xa5 vei til melding om en fiskesk\xc3\xb8yte som har g\xc3\xa5tt ned i l\xc3\xb8pet av natten. Brannvesenet har dykkere p\xc3\xa5 vei.'
1624311463522205696,b'E18 #Askimportentunnel i Indre \xc3\x98stfold er stengt i retning mot Oslo pga. trafikkulykke.'
1624308873812185088,b'Knallfin morgen i Oslo https://t.co/I9kDftehyD'
1624307074044768257,b'KFUM Oslo - Moss  \xe2\x9a\xbd over \xe2\x9a\xbd kick-off 02/11 12:00  https://t.co/pcSnQnJIGf'
1624302657845223425,b'@brusius @PSTnorge @EOSutvalget Skal PST fungere m\xc3\xa5 de f\xc3\xa5 mulighet til \xc3\xa5 bruke tilgjengelige midler.  De skulle heller v\xc3\xa6rt kritisert for ikke \xc3\xa5 ha varslet politiet f\xc3\xb8r skytingen skjedde i Oslo i fjor sommer.  Det var virkelig en kjempetabbe!'
1624302355838631936,"b'@taeerom @AndreasAasheim \xc3\x85DT er p\xc3\xa5virkelig. Men ikke mulig \xc3\xa5 fryse eller dra ned p\xc3\xa5 hovedveien Oslo-Trondheim. En samfunnsplanlegging som bygger p\xc3\xa5 helt usannsynlige senarier, feiler grovt.'"
1624296442281005060,"b'@TKobberroed Feil, elias hagen e fra oslo\xf0\x9f\x98\x85'"
1624291283589296128,b'Senior Data Engineer - Oslo https://t.co/D9S7hKqy4d #ITAnalyticsJobs #ITJobs #Jobs'
1624289693952081920,"b'Oslo Opera House, Sn\xc3\xb8hetta 07.02.2023. https://t.co/z1JqL5daqj'"
1624286690109014022,b'N\xc3\xa5 er det kommet inn observasjoner av en kinesisk #spionballong over Oslo ogs\xc3\xa5 \xf0\x9f\xa4\xaf SMH https://t.co/LtFFWTGkhL'
1624282327869259778,"b'@OleAsbjoernNess Oslo-dominans. Folk skal raskt p\xc3\xa5 hytta p\xc3\xa5 Hafjell, Sjusj\xc3\xb8en og Kvitfjell. Bortsett fra S\xc3\xb8rlandet (sommerhytta) er veistandarden elendig.'"
1624280229328945152,b'Om dette f\xc3\xa5r deg til \xc3\xa5 gr\xc3\xa5te burde du kanskje revurdere egen spr\xc3\xa5kbruk.https://t.co/nrPIllzhuU'
1624272339297869824,"b'@amerix Oslo, Norway \xf0\x9f\x87\xb3\xf0\x9f\x87\xb4'"
1624261466961346560,"b'@vikingx123 @OleAsbjoernNess @HadiaTajik @jettefc Husker godt saken,s\xc3\xa6rlig den oppdikta l\xc3\xb8gnhistorien i VG fra restauranten Vulkan i Oslo.'"
1624252811885027331,"b'#Oslo Vi har hatt en promillekontroll ved E18 Filipstad. Av ca 50 kontrollerte f\xc3\xb8rere, ble to anmeldt for promillekj\xc3\xb8ring. Den ene av dissemistet ogs\xc3\xa5 f\xc3\xb8rerkortet.'"
1624248565370322944,b'@Sci_or_Fic boligkrise=gjelder kun i Oslo fordi Kong Raymond sin s\xc3\xa6rdeles v\xc3\xa5te dr\xc3\xb8m er at Oslo skal v\xc3\xa6re en millionby. (Mindreverdighetskomplekser?)'
1624239847883018241,b'@eunchaewon_ @itaewon_oslo Ytta\xf0\x9f\xa4\xa3\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb'
1624227924059496449,"b'#Askim E18 #Askimporten retning mot Oslo, trafikkuhell - bil som har kj\xc3\xb8rt i tunnelvegg. Ikke meldt om personskade. N\xc3\xb8detatene p\xc3\xa5 stedet. Askimporten stengt, omkj\xc3\xb8ring via gamle E18.'"
1624221452059672576,"b'@sisseljohnsen9 Jo, det er under planlegging i ekstremt mye st\xc3\xb8rre omfang enn folk f\xc3\xa5r med seg.Oslo er def som Smart City allerede. Stavanger skal bli hele 10-minutters-by! (enda bedre enn 15!) Dystopiske mareritt fordekt som gr\xc3\xb8nne lykke-byer.https://t.co/MHbOsi6vP3'"
1624220799417696257,"b'#Oslo Vi er i Klingenberggata etter melding om slagsm\xc3\xa5l som involverte flere personer. Ingen fremst\xc3\xa5r alvorlig skadet, men vi unders\xc3\xb8ker opplysninger om at kniv eller lignende har v\xc3\xa6rt involvert.'"
1624219545211748352,"b'#denf\xc3\xb8lelsen n\xc3\xa5r du er langt uti februarutgaven av deg selv og \xc3\xa5ret og fremdeles like langt unna \xc3\xa5 ha r\xc3\xa5d til og klare \xc3\xa5 f\xc3\xa5 tak i billett til @hellstromquotes p\xc3\xa5 #\xc3\x98ya \xf0\x9f\xa5\xba\xf0\x9f\xa5\xba typisk, n\xc3\xa5r han f\xc3\xb8rst spiller i Oslo. Mitt hj\xc3\xa4rta er et jordskred \xf0\x9f\x92\x94'"
1624214947084263427,"b'@Klungtveit #Oslo elsker sannhet, men folk er #Norge rundt. \xf0\x9f\x99\x82'"
1624213211137409024,b'Had a banging beyond burger from Munchies Gr\xc3\xbcnerl\xc3\xb8kka today! #plantbased #vegan #veganske #oslo #norway #munchies https://t.co/1vPR7qec8G'
1624205862184144896,b'@GronnLars @Naturvern @NaturogUngdom @Partiet @SVparti @Raudt @Venstre @WWFNorge @GreenpeaceNorge Perfekt for Oslo. Norge snakkes.'
1624205593761271810,"b'{NO Fighting Stigma} Morten Ramm om sin flaueste opptreden: \xe2\x80\x93 Barna mine blir dritflaue: COMSOLPOLITE/OSLO (Nettavisen): Fredag kveld har flere av Norges morsomste komikere, podkastere og TV-fjes tatt turen til Cosmopolite Scene i Oslo for Humorprisen\xe2\x80\xa6 https://t.co/TEVfgtjI2M'"
1624205050477268993,b'Kretslag: Philip Fjellman og Ludwig Lorentz Aulie for G2008 og Gustav Stachowski for G2009 skal denne helgen representere Oslo kretslag mot NFF Indre \xc3\x98stland denne helgen. Lykke til \xf0\x9f\x91\x8f\xe2\x9a\xaa\xef\xb8\x8f\xf0\x9f\x94\xb4'
1624203103372210177,b'hvorfor lukter hele ring 2 i oslo sur melk??'
1624201903310573568,b'Oslo address.'
1624197874983608320,b'listning radio oslo'
1624195210426085380,"b'@tussius @Dulterbiomer @jonasaa ""Trikk har man kun i Oslo""https://t.co/IeGN2qgefa'"
1624192275558400004,"b'Og dette er en sak fordi hva?Har tyve adjektiver st\xc3\xa5ende klar til bruk om vedkommende uten at det er en ""sak"".Hvis du ikke takler \xc3\xa5 h\xc3\xb8re at du er udugelig har du ingenting i politikken \xc3\xa5 gj\xc3\xb8re.Sorry. Det er s\xc3\xa5nn det er.Finn p\xc3\xa5 noe annet. \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbbhttps://t.co/9etHaZlCdP'"
1624190515481812996,b'{NO Fighting Stigma} Harde ord etter Steens avgang: \xc2\xabDu er et forferdelig menneske\xc2\xbb: Avg\xc3\xa5tt helsebyr\xc3\xa5d Robert Steen gikk ut mot \xc2\xablavm\xc3\xa5l\xc2\xbb fra utvalgsleder Cecilie Lyngby i Oslo bystyre. N\xc3\xa5 forteller Oslo-politikeren at Steen selv har sendt en melding til\xe2\x80\xa6 https://t.co/fYUD4OVjZ3'
1624190038861905921,"b'@HarisAlisic Det var VM (faktisk) i Oslo i 2022 i juli, men vet ikke om eller hvor i s\xc3\xa5 fall i 2023\xe2\x80\xa6.'"
1624187872864501760,"b'#Oslo stoler p\xc3\xa5 folk, internett, kommunikasjon og alt som har bragt #Norge akkurat hit. Hvordan ta det videre?'"
1624185951009349636,b'@missyoutbsl \xc3\x86\xc3\xa6 da m\xc3\xa5 den vel vises i Oslo ogs\xc3\xa5'
1624185752316698625,"b'@kjell_bolme Typisk Ap? Da 11 av 20 representanter etter kommunevalget i Oslo 2015 hadde utenlandsk bakgrunn, forandret de reglene om jeg husker rett'"
1624184925300707333,b'#Oslo er p\xc3\xa5 jakt etter makt. #Norge f\xc3\xb8lg med. \xf0\x9f\xa4\x94\xf0\x9f\x98\x89\xf0\x9f\x91\x8d'
1624183104746188800,"b'@LandroIngvar @mediamble1 Fordi dette vet du alt om? Gj\xc3\xb8r et sosialt eksperiment. Dra til Oslo skolene og arbeidsplassene der jenter g\xc3\xa5r i hijab og intervju dem. Det er mange som ikke velger \xc3\xa5 bruke hijab, intervju dem ogs\xc3\xa5. N\xc3\xa5r du har f\xc3\xa5tt nok data, s\xc3\xa5 kan du komme frem til en konklusjon. Lykke til.'"
1624182019017134082,b'@ostmarkasvenner @byradet @Statsforvalt_OV @sirinstav @RaymondJohansen @olaelvestuen @EspenBarthEide @aft_meninger @miljodir @Friluftsradene @Dagsavisen @AAGroruddalen @Rotevatn Fortell #Oslo om dette...#Norge p\xc3\xa5 alvor lytter?'
1624180926744875009,b'Norwegian Fire Department Incidents 2023-02-10: 266Oslo brann- og redningsetat: 40Bergen brannvesen: 8Rogaland brann og redning IKS: 13Top three incidents: Avbrutt utrykning alarm: 35 Trafikkulykke: 22 ABA matlaging: 22'
1624175061572677635,b'@Hydrogenligaen @NAFnorge HY-biler er dessuten kun egnet til \xc3\xa5 kj\xc3\xb8re til vinterfjellet fra Oslo eller Trondheim. Det blir litt smalt for oss som bor andre steder.'
1624174770148323329,b'Eller de som p\xc3\xa5peker at med parkeringsplassen borte er byen kun tilgjengelig for de uten utfordringer. Som \xc3\xa5 parkere der gj\xc3\xb8r byen sykt mye mer tilgjengelig enn \xc3\xa5 ta toget til Oslo s. \xf0\x9f\x91\x8c'
1624174768910917633,"b'Elsker de som p\xc3\xa5 et bilde av den gamle parkeringsplassen utenfor Oslo kommenterer at alt var s\xc3\xa5 mye bedre da, for da kunne man komme seg rundt i byen. Den beste m\xc3\xa5ten \xc3\xa5 komme seg rundt i byen er som kjent \xc3\xa5 parkere bilen p\xc3\xa5 en parkeringsplass. Da f\xc3\xa5r du sett alt!'"
1624173843097976832,b'@jonasaa Folk i Oslo vet ikke hvor Bergen er\xe2\x80\xa6s\xc3\xa5 JA! \xf0\x9f\x87\xb3\xf0\x9f\x87\xb4\xf0\x9f\x98\x85'
1624173296039211011,b'@Kjetil_B Varmere i sentrum kanskje? Tipper Oslo f\xc3\xa5r fordel av all asfalten'
1624171786001580034,"b'Oi, jeg tror virkelig ikke tilliten til politiet blir s\xc3\xa5 mye h\xc3\xb8yere dersom vi plutselig begynner \xc3\xa5 gjen\xc3\xa5pne narkosaker fra Eirik Jensen perioden i Oslo politidistrikt. https://t.co/3lGPfNZj2D'"
1624169358594301977,b'Ungt Kjels\xc3\xa5s-lag straffet Nordstrand: - De unge meldte seg p\xc3\xa5.+ https://t.co/dKgEhdkuXb @trikkeligaen @SjelaLive'
1624168856431255569,b'Auroras are back in Oslo\xf0\x9f\x92\x9a 09.02.2023#auroraborealis #nordlys #northernlights #oslo https://t.co/YRf1lfR0wi https://t.co/MxUE5LJjV4'
1624168683227471880,b'Blues fra Oslo \xc3\x98 https://t.co/ce6ZtN7KwP via @YouTube'
1624166896294584339,b'Hvordan skal vi f\xc3\xa5 gjort noe i denne organisasjonen med det politbyr\xc3\xa5et som styrer i Oslo? https://t.co/18eRzihNvl'
1624164780821864457,"b'@Bjarnekj Det vart ei dyr erfaring for ein sunnm\xc3\xb8ring som p\xc3\xa5 ein nattbuss fr\xc3\xa5 Oslo til M\xc3\xb8re skulle kj\xc3\xb8pe opp ein konkurrent, og snakka s\xc3\xa5 h\xc3\xb8gt i telefonen at ein annan sunnm\xc3\xb8ring fekk med seg samtala. Den siste kj\xc3\xb8pte verksemda, no er han god for  millionar.'"
1624164395818311701,b'Barnas l\xc3\xb8rdag: Fortellerstund med Ingrid  https://t.co/VAErU6pKOe'
1624163127121043463,"b'@GronnLars @Naturvern @NaturogUngdom @Partiet @SVparti @Raudt @Venstre @WWFNorge @GreenpeaceNorge Oslo liker en kvikk replikk, men Norge vurderer... \xf0\x9f\xa4\x94\xf0\x9f\x98\x89'"
1624160279243153430,b'Norges varmeste sommerby1\xe2\x83\xa3 Oslo2\xe2\x83\xa3 T\xc3\xb8nsberg3\xe2\x83\xa3 Sarpsborg4\xe2\x83\xa3 Moss5\xe2\x83\xa3 Sandefjord 6\xe2\x83\xa3 Lillestr\xc3\xb8m7\xe2\x83\xa3 Notodden8\xe2\x83\xa3 Tvedestrand9\xe2\x83\xa3 Hamar\xf0\x9f\x94\x9f GrimstadKriterium: Snittemperatur i juliKilde: Den nye v\xc3\xa6rnormalen for 1991 til 2020Utvalg: M\xc3\xa5lestasjoner med 30 \xc3\xa5rs data'
1624159914619723777,b'@gulletskahem @AndreasAasheim De lurer ikke. Norge er no-go sone innen fornybarinvesteriger Eksempel Oslo:  Byen tar ut noen hundre mill i utbytte og bruker dem p\xc3\xa5 velferd. Skal oslofolk finne seg i at Hafslund hiver seg ut i prosjekter med h\xc3\xb8y politisk risiko og null l\xc3\xb8nnsomhet?'
1624159200300367872,"b'Boom! akk was first to spot a 2020 Tesla Model 3 \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 Standard in Oslo, Norway! \xf0\x9f\x87\xb3\xf0\x9f\x87\xb4 #TeslaRadar #Tesla #Norway #Model3'"
1624158973304659972,b'@CarlPotro @HellesHans S\xc3\xa5nne som ham s\xc3\xb8rger for at Islam f\xc3\xa5r sterk fotfeste her i landet. \xf0\x9f\xa4\xa1Han fikk egenhendig trumfet igjennom en kjempemoske i Oslo sentrum p\xc3\xa5 tross av Plan- og bygningsetaten sa nei.\xf0\x9f\xa4\xac'
1624158011747860480,b'Lakseoppdrett er enkelt og god \xc3\xb8konomi. Hvorfor skal vi betale ekstra for \xc3\xa5 fiske villaks? #folk #natur #demokrati #Oslo #Norge'
1624155565424254981,b'Barnas l\xc3\xb8rdag: Den magiske portalen  https://t.co/OPpSLjYWZk'
1624155459383959555,"b'Oslo, Norway - 21.03.2018 https://t.co/ItJE7LeKJb'"
1624154724940275721,"b'Malm\xc3\xb6-kaptein Anders Christiansen senket @ValerengaOslo med hat trick f\xc3\xb8r pause, og stusset litt over V\xc3\xa5lerengas lave press og mener han fikk vel mye rom \xc3\xa5 boltre seg i. (+) #VIFiMarbella  https://t.co/otJwJzfQi6'"
1624153552586170377,"b'Til opplysning: Jeg har ikke meldt meg inn i Oslo Arbeiderparti, men i Nidaros. Jeg bor i Oslo men vil ikke bli tatt til inntekt for partiet her. Og det har jeg gode grunner for.'"
1624153280388407297,"b'@kjell_bolme Deler av signalanlegget er fra mellomkrigs\xc3\xa5rene og etterkrigstiden. Med andre ord snart 100 \xc3\xa5r gammelt. Utskifting p\xc3\xa5g\xc3\xa5r for fullt, i 2026 skal Oslo S ha et helt nytt signalsystem.'"
1624152954226761729,"b'Vi burde kanskje gj\xc3\xb8re som Putin, begynne mobilisere folk fra institusjoner, mange eldre sentra her i Oslo, galehus har jeg et steinkast fra balkongen her etc...Men jeg tenker at det lissom ikke er s\xc3\xa5nn vestlige demokratier bekjemper faschisme, i CIA opplegg, making a murderer... https://t.co/U3OZyGnAWJ'"
1624151826768486406,b'#Oslo i arbeid. #Norge p\xc3\xa5 alvor. https://t.co/v76FSqW6d9'
1624151565396332544,b'@Ruter Scania 1420. \xc3\x98delagt sete ved d\xc3\xb8r 3.110 Oslo BT fra Rasta Senter 20.57 https://t.co/QdtPXzHoNd'
1624150807292567567,"b'Krig ER skremmende, jeg vet ikke hvor mange ganger jeg l\xc3\xb8pt ut av brennende blokkehus her i Oslo, under Trump og Pompeo ble det hverdag, sic...Hva kan jeg si, ikke jeg som styrer denne krig n\xc3\xa5, det er Biden og det hvite hus, akkurat som under George W. Bush, da ble det Dikemark.. https://t.co/mI7M7hrHN0'"
1624149811472613376,b'@mikkelickski Topp! Viktig at Giske tar et oppgj\xc3\xb8r med konformistene og globalistene i Oslo! #NorgeF\xc3\xb8rst'
1624149073958735873,"b'@Signemaser Og hvis du bor i Oslo s\xc3\xa5 kommer jeg gjerne og klipper hvis du trenger. El om det skulle v\xc3\xa6re noe annet.\xe2\x9d\xa4 H\xc3\xa5per det blirvorden p\xc3\xa5 det h\xc3\xa5ndleddet ditt. MRbildet ditt var mer enn ruskete. \xc3\x85hhh n\xc3\xa5 tar jeg av her, savner visst jobben p\xc3\xa5 riksen litt mye.\xf0\x9f\x98\xad \xc3\xa5 v\xc3\xa6re uf\xc3\xb8r er dritt\xf0\x9f\x98\xad'"
1624148669548179458,b'@HogstadGeir @TorGHeggem Kaffe lativ. Det er det de drikker i Oslo.'
1624148479135080474,b'@RoobetReloads Norway - Oslo'
1624147592794804247,b'Internett er enkelt. Sosialemedier er enkelt. Se hva du kan bruke det til. #Oslo #Norge'
1624145809850740737,b'Barnas l\xc3\xb8rdag: Hjertekort-verksted  https://t.co/4DWDbD6KsI'
1624144387469938711,b'Se for dere at @Stortinget og @Regjeringen starter her. Hva gj\xc3\xb8r #Oslo og #Norge da? \xf0\x9f\xa4\x94\xf0\x9f\x98\x89'
1624143170593341440,b'Keith Jarrett Jan Garbarek &amp; Belonging Quartet Oslo 1974 NRK https://t.co/Itiy1flnOZ #jazz #piano #art #ecmrecords #instrumental'
1624141030730698757,"b'@jenskihl @Truls82 @bufdir Det med forvaltning av samisk kulturarv vet dere garantert mere om i Oslo enn i f eks Hammerfest eller andre steder i Nord, men akkurat dette burde f\xc3\xa5 et lys p\xc3\xa5 seg;@bufdir og barns seksualitet, for ikke \xc3\xa5 snakke om babyene , og hvordan de rapporterte???'"
1624140062186213385,b'Anders Christiansen slo til med hattrick mot VIF. Etterp\xc3\xa5 delte han sine tanker om Dag-Eilev Fagermos mannskap. (+) #VIFiMarbella https://t.co/CKTyACpqzN'
1624139854995984393,b'https://t.co/whxL05nzWp Vi heier p\xc3\xa5 @mehmetkaaninan som har kommet opp med et godt navn til erstatning av antisemitten Marta Steinsvik.'
1624137849690853382,"b'@jonasaa Stemmer bra. Da to av mine beste venner i sin tid flyttet fra Bergen til Oslo, trodde de at det skulle bli mye rivalisering, men merket fort at folk her ikke bryr seg om slikt. P\xc3\xa5 svarene p\xc3\xa5 tweeten ser du at bergensere tenderer til mislike Oslo, mens man er n\xc3\xb8ytrale andre veien.'"
1624137619478089731,"b'\xe2\x9a\xbd\xef\xb8\x8f @Bundesliga_EN, #Matchday #20: @werderbremen_en vs @BlackYellow\xf0\x9f\x93\x85 11.Feb.2023 15:30 CETKampen vises her:\xf0\x9f\x92\xbb @Viaplay_NO (Viaplay Norway)\xf0\x9f\x93\xbb BVB Netradio https://t.co/zxnkC0eLjp\xf0\x9f\x91\x8b @wb_norge#SVWBVB#Heja #BVB \xf0\x9f\x96\xa4\xf0\x9f\x92\x9b^Nico\xf0\x9f\x8d\xbb Oslo: Lincoln (M\xc3\xb8tested BVB Norway Avd. Oslo) https://t.co/3xsPIxL3Br'"
1624136864335634432,b'Hva skjedde med @Twitter #folk #demokrati #innovasjon #Oslo #Norge https://t.co/lzmcRwQl4s'
1624136026183675905,"b'RT DyrebarNo ""Brun, svart katt funnet i Tyslevveien 44A, #Oslo, #Oslo. https://t.co/P9WtA9fosz #katt #funnet""'"
1624134922830053377,"b'@needleinthegay Uhell eller ikke, det fortjener d\xc3\xb8dsstraff. Med mindre du bor i Oslo.'"
1624134326165114880,b'@SofieMarhaug Husk at Oslo eliten sparer 2-3 minutter p\xc3\xa5 vei hjem fra hytta p\xc3\xa5 Hafjell da. Slik er viktig'
1624134308242853896,"b'Brun, svart katt funnet i Tyslevveien 44A, #Oslo, #Oslo. https://t.co/vmaDyAvdFz #katt #funnet'"
1624134120811991046,b'@utbytteprinsen Oslo B\xc3\xb8rs.....'
1624133212988444684,"b'@Dulterbiomer @jonasaa Forst\xc3\xa5r ikke helt relevansen. Trikk har man kun i Oslo. Er gokk Oslo, eller Bergen? Er d\xc3\xa5rlig med oppslutning for SP og Frp i Bergen ogs\xc3\xa5 :/'"
1624132901737533447,"b'\xf0\x9f\x93\x8dOslo, Noruega https://t.co/t2pVRwQn0z'"
1624129832056459268,b'Talt p\xc3\xa5 @oslovenstre sitt \xc3\xa5rsm\xc3\xb8te og snakket der om skeiv trygghet i oslo sine gater! \xf0\x9f\x92\x9a\xf0\x9f\x92\x9a'
1624129352492322819,"b'Det er ikke bare i Oslo-omr\xc3\xa5det politiet brukte provokat\xc3\xb8rer, @jcelden . P\xc3\xa5 sent 90-tall/ tidlig 2000 var spaningsavsnittet til Trondheim politikammer ute av kontroll og metodevalgene bar preg av det: https://t.co/8WVFzAMOrl https://t.co/iXwMxggRWm'"
1624128626198253575,"b'@Nils57444794 @Biggahino @40_mann Da h\xc3\xb8res det ut som for meg at du har bommet og v\xc3\xa6rt veldig uheldig med klubbvalg. Noen klubber begynner med selektering n\xc3\xa5r de er 10-11 \xc3\xa5r, fleste n\xc3\xa5r de er 12-14. S\xc3\xa5 unge som 2-3. klasse h\xc3\xb8rer med til de veldig sjeldenhetene. Heldigvis i Oslo,s\xc3\xa5 er det tilbud for alle i fotball'"
1624127640582987776,b'@sveur @FloydPage Tibber oppf\xc3\xb8rer seg s\xc3\xa5 rart. H\xc3\xa5per alle som betaler ekstra for \xc3\xa5 v\xc3\xa6re kunde der fordi de stoler p\xc3\xa5 dem tenker seg om. De kj\xc3\xb8rte jo nylig en massiv reklamekampanje i Oslo ogs\xc3\xa5. Rimelige str\xc3\xb8mselskap tar seg ikke r\xc3\xa5d til s\xc3\xa5nt.'
1624122853682446343,"b'@Perowinger94 @Oslobyarkiv , finns det noe lignende fra Oslo, omtrent 1909-1910ish? F\xc3\xb8r biler har helt overtatt v\xc3\xa5re gatebilde og gateplan?'"
1624122728981594140,"b'#Oslo #St.Hanshaugen N\xc3\xb8detatene er i omr\xc3\xa5det Fredensborgveien. Her skal det ha v\xc3\xa6rt ei trafikkulykke, samt at det har oppst\xc3\xa5tt et basketak i etterkant. Uvisst om noen er skadet.'"
1624122114314731549,"b'@CarolineSaehle er forbanna p\xc3\xa5 talerstolen p\xc3\xa5 Oslo Venstres \xc3\xa5rsm\xc3\xb8te over det manglende helsetilbudet til transpersoner.Vi m\xc3\xa5 gj\xc3\xb8re noe med dette n\xc3\xa5, og Caroline har helt rett. Vi kan ikke lenger sitte stille \xc3\xa5 vente p\xc3\xa5 at det skjer av seg selv. Dette er politikernes ansvar.'"
1624121626156466185,b'R163 \xc3\x98stre Akervei ved Tangerud i Oslo retning \xc3\x98kern: \xc3\x85pent for trafikk.'
1624120116286717986,b'R163 \xc3\x98stre Akervei ved Tangerud i Oslo retning \xc3\x98kern er det \xc3\xa5pent et felt i begge retninger.'
1624117434301939726,b'@esgya @EinarWilly etter \xc3\xa5 ha tapt intern runde i oslo om \xc3\xa5 prioritere mer planting av trer versus sykehjemsplasser'
1624117384075149338,b'Norske forskere vil bremse aldring: H\xc3\xa5per vitaminkapsel kan v\xc3\xa6re l\xc3\xb8sningen \xe2\x80\x93 NRK Oslo og Viken https://t.co/8fuubs9c6R'
1624117144878186512,"b'@tussius @jonasaa Det er fordi gokk snakker om \xc2\xabOslo-eliten\xc2\xbb som om Oslo har noen stemmer i riksvalg liksom. B\xc3\xa5de SP og Frp har 0% i Oslo, mens MDG kom ikke inn p\xc3\xa5 Stortinget engang. MDG bor i hjernen til hele gokk ogs\xc3\xa5. De snakker ikke om annet.'"
1624117000808038415,"b'""Tilliten til politiet p\xc3\xa5 Oslo \xc3\xb8st vil styrkes dersom vi avkriminaliserer eller legaliserer rusmidler som cannabis."" https://t.co/yWXzLZYUVa'"
1624116897418551296,"b'Brazil under Lula: ""P\xc3\xa5 tide \xc3\xa5 kjempe mot avskoging, selv om det er en av de enkleste formene for \xc3\xb8konomisk vekst vi har""Norge: ""Men lastebilene har lyst \xc3\xa5 g\xc3\xa5 raskere mellom oslo og trondheim \xf0\x9f\x91\x89\xf0\x9f\x91\x88""'"
1624116358987280385,"b'@Dulterbiomer @jonasaa Er mye Oslo-stoff i media, men leser lite om trikken. Leser jeg feile aviser?'"
1624114756528271361,b'Skjellsord og gr\xc3\xa5t blant Oslo-politikere: \xe2\x80\x93 Du er et forferdelig menneske https://t.co/4avVcvQC1D via @inyheter.no - Steen p\xc3\xa5 sin side benekter at han trakk seg frivillig. Han \xc3\xb8nsket \xc3\xa5 bli v\xc3\xa6rende i stillingen.Men han \xc3\xb8nsker heller ikke \xc3\xa5 bekrefte at han fikk sparken.'
1624112913894998016,b'Hvor mange i Norge vet at sentrum av Oslo ligger i skogen?'
1624111513731465234,"b'@audunlysbakken Skandale at det ikke allerede for 20 \xc3\xa5r siden var p\xc3\xa5 plass firefelts motorveier mellom Oslo og Trondheim, samt mellom Oslo og Bergen.Men.. veien til Trondheim burde selvsagt g\xc3\xa5 i \xc3\x98sterdalen.'"
1624110739651690497,"b'RT DyrebarNo ""Hvit hannkatt savnet i #Kjels\xc3\xa5s, #Oslo, #Oslo. https://t.co/gZEvYmmZWN #katt #savnet""'"
1624109818783965184,b'#Oslo Vi er fremme med helse og politi p\xc3\xa5 en trafikkulykke p\xc3\xa5 \xc3\x98stre Aker Vei ved Tangerud.'
1624109637858361358,"b'Hvit hannkatt savnet i #Kjels\xc3\xa5s, #Oslo, #Oslo. https://t.co/9TqqRErMTQ #katt #savnet'"
1624109267396460544,b'Det ble en travel dag for denne mannen i dag.N\xc3\xa5 er det helg og vi \xc3\xb8nsker alle en god helg. #oslo #budbil #express #fredrikstad #moss #varetransport https://t.co/2ziaQoBjVe'
1624109116133179392,"b'#Oslo #H\xc3\xb8ybr\xc3\xa5ten N\xc3\xb8detatene er p\xc3\xa5 vei til \xc3\x98stre Aker vei, like etter avkj\xc3\xb8ringen fra E6. Trafikkulykke, en bil ligger p\xc3\xa5 taket. Uvisst skadeomfang, men trolig alvorlig.\xc3\x98stre Aker vei er sperret i sin helhet fra avkj\xc3\xb8ring E6.'"
1624107392119046146,"b'@StianAmadeus Flott. Til h\xc3\xb8sten skal jeg stemme p\xc3\xa5 det mest ambisi\xc3\xb8se milj\xc3\xb8partiet. S\xc3\xa5 f\xc3\xa5r dere en ide gratis: Bergvarme! Ha en plan klar for \xc3\xa5 bore energibr\xc3\xb8nner i hele Oslo. Samarbeidspartnere kan v\xc3\xa6re OBOS, kj\xc3\xb8pesentra og industribygg. Masse penger \xc3\xa5 spare, sikrere str\xc3\xb8mforsyning. KLIMA.'"
1624107199915036672,b'@jonasaa Vi overlates til \xc3\xa5 utforske fenomenet \xc2\xabhovedstaden\xc2\xbb p\xc3\xa5 egenh\xc3\xa5nd. Tenk \xc3\xa5 m\xc3\xa5tte utlede teorier om Oslo sitt sosio\xc3\xb8konomiske atlas basert p\xc3\xa5 Kirkevaags Montebello-tolkninger!'
1624106542109712384,b'@bedriverord Han er i og for seg i bransjen enda. Rock&amp;Rolls brukthandel i Stortingsgata i Oslo eies av et av selskapene hans.'
1624106198466285568,"b'#Tv2sport Ikke bare VIF som spilte treningskamp i dag #Sarpsborg08 ogs\xc3\xa5,men de tilh\xc3\xb8rer ikke https://t.co/tlalELpxF1 til info s\xc3\xa5 vant de 2-0'"
